respondent_id,business_type,city_tier,region,years_of_operation,n_employees,annual_revenue_band,business_size,customer_facing_packaging,decision_maker,n_decision_stakeholders,supplier_approval_formality,purchase_decision_complexity,days_to_approve_supplier,owner_involvement,current_packaging_material,monthly_packaging_spend,order_frequency,monthly_order_volume,current_supplier_type,uses_plastic_packaging,usecase_takeaway,usecase_dinein,usecase_delivery,usecase_retail,usecase_ecommerce,usecase_gifting,usecase_storage,usecase_transport,pref_food_containers,pref_bowls,pref_cups,pref_carry_bags,pref_paper_mailers,pref_corrugated_boxes,pref_meal_trays,pref_protective_packaging,pref_premium_branded,req_food_safe,req_leak_proof,req_heat_resistance,req_strength_durability,req_design_branding,req_compostability,req_appearance,pain_high_cost,pain_poor_quality,pain_delayed_delivery,pain_inconsistent_quality,pain_no_eco_options,pain_poor_customization,pain_limited_reliability,pain_moq_issue,pain_lead_time,sustainability_importance,plastic_impact_awareness,customer_demand_eco,regulatory_pressure_awareness,esg_image_importance,certification_required,lab_test_required,trust_biodegradable_claims,greenwashing_concern,barrier_higher_price,barrier_quality_concern,barrier_current_relationship,barrier_lack_trusted_suppliers,barrier_supply_inconsistency,barrier_lack_awareness,barrier_customer_rejection_fear,barrier_operational_risk,cb_samples,cb_pilot_order,cb_competitive_pricing,cb_bulk_discount,cb_quality_warranty,cb_certification_proof,cb_delivery_reliability,cb_custom_branding,cb_flexible_payment,adoption_intention,likely_adopter,expected_biodegradable_budget,willingness_to_pay_premium_pct,lead_priority_score,feedback_text,referral_count,supplier_pain_score,switching_barrier_score,trust_builder_score,sustainability_mindset_score,packaging_demand_score,price_sensitivity_score,adoption_readiness_score,commercial_value_score,operational_risk_score,customer_visibility_score,product_fit_score,customer_value_segment,adoption_risk_category
ECV2102,E-commerce Seller,Tier 3,West,13,20,50L - 2 Cr,Small,Yes,Operations Manager,1,Low,Medium,13.0,Sometimes,Plastic,41292,Monthly,200,Local Wholesaler,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,No,5,5,3,4,3,3,2,No,No,Yes,Yes,Yes,No,No,No,No,2,3,4.0,3,5,No,No,5,4,4,5,1,2,4,3,2,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,No,29477,18.0,38.6,Cost pressure is too high to absorb a price premium for green packaging.,4,3,23,8,3.4,3,5.000000000000001,47.15,84.4,12.5,6,23,Medium Value,Cold Lead
ECV2103,E-commerce Seller,Tier 2,South,5,184,> 50 Cr,Medium,Yes,Owner,4,Medium,High,28.0,Sometimes,Biodegradable (Partial),79334,Bi-weekly,339,Online Marketplace,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,4,5,4,3,4,2,3,No,No,No,No,Yes,No,No,No,Yes,5,4,2.0,3,4,No,Yes,4,1,4,4,1,2,4,2,3,3,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,4,Yes,66871,12.7,67.8,Happy to try a pilot order if samples are good and certifications check out.,7,2,23,6,3.6,5,5.530000000000001,48.34,92.97,11.0,4,24,Medium Value,Cold Lead
ECV2104,Restaurant,Tier 3,North,22,214,10 - 50 Cr,Large,Yes,Procurement Head,4,Medium,Low,34.0,Always,Plastic,95784,Weekly,935,Multiple Small Suppliers,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,5,4,4,5,3,2,3,No,Yes,Yes,Yes,No,No,No,Yes,Yes,5,4,3.0,4,5,No,Yes,2,5,4,4,4,4,2,4,3,4,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,3,No,73298,17.2,66.3,Need to see samples and understand the supply terms before committing.,6,5,29,7,4.2,4,4.28,56.96,92.29,11.5,5,24,Medium Value,Warm Lead
ECV2105,E-commerce Seller,Tier 1,East,6,29,> 50 Cr,Small,No,Operations Manager,2,Medium,High,12.0,Always,Paper / Cardboard,58693,Weekly,498,Local Wholesaler,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,5,4,5,4,1,1,2,No,Yes,No,No,Yes,Yes,Yes,Yes,No,5,3,4.0,4,5,No,No,3,3,3,5,5,5,5,4,2,3,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,2,No,56192,19.1,54.5,Need strong evidence of food-safety and durability before we even consider it.,6,5,32,6,4.2,5,3.99,47.98,86.86,13.0,2,24,Medium Value,Cold Lead
ECV2106,Restaurant,Tier 1,Central,3,36,10 - 50 Cr,Small,Yes,Owner,2,High,Low,19.0,Sometimes,Plastic,32896,Monthly,200,Distributor,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,5,4,3,4,4,5,4,Yes,No,No,Yes,No,Yes,No,No,Yes,2,4,4.0,3,5,Yes,Yes,4,3,5,5,3,5,4,5,2,3,Yes,No,No,Yes,No,Yes,No,Yes,No,3,No,22721,7.6,48.2,Interested but need more information on pricing and durability.,6,4,32,4,3.6,6,7.34,44.08,88.81,13.5,5,30,Medium Value,Cold Lead
ECV2107,Café,Tier 1,South,9,29,2 - 10 Cr,Small,Yes,Operations Manager,3,Medium,Low,10.0,Sometimes,Mixed (Plastic + Paper),27017,Daily,3747,Distributor,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,3,3,5,4,5,4,5,Yes,No,No,No,No,No,Yes,No,No,4,3,4.0,3,1,Yes,Yes,3,3,3,2,3,2,3,4,4,3,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,4,Yes,29684,11.6,57.1,"Eco-friendly is the future, we want to be early movers in our segment.",4,2,24,8,3.0,3,3.9400000000000004,39.05,81.43,8.0,7,20,Medium Value,Cold Lead
ECV2108,Other,Tier 1,North,18,12,2 - 10 Cr,Small,Yes,Owner,2,Medium,Low,11.0,Rarely,Paper / Cardboard,12725,Bi-weekly,200,Direct Manufacturer,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,4,4,3,2,4,5,5,Yes,Yes,No,Yes,No,No,No,No,No,3,4,3.0,2,3,No,No,2,4,4,4,2,5,4,3,2,3,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,3,No,9642,6.2,44.1,"We are evaluating options, no immediate decision planned this quarter.",3,3,27,6,3.0,1,6.180000000000001,37.74,72.16,12.5,4,17,Low Value,Cold Lead
ECV2109,Restaurant,Tier 1,South,16,36,10 - 50 Cr,Small,Yes,Committee,2,High,High,8.0,Sometimes,Plastic,35695,Weekly,291,Distributor,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,4,4,3,3,5,3,4,Yes,No,Yes,No,No,Yes,No,No,No,4,2,4.0,4,3,No,No,3,5,4,3,2,5,3,3,2,2,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,2,No,29227,14.9,52.5,"We are evaluating options, no immediate decision planned this quarter.",2,3,24,7,3.4,2,4.91,46.18,81.38,8.0,6,18,Medium Value,Cold Lead
ECV2110,Restaurant,Tier 1,South,4,32,10 - 50 Cr,Small,Yes,Procurement Head,2,High,Medium,1.0,Always,Mixed (Plastic + Paper),25899,Monthly,200,Direct Manufacturer,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,5,5,3,4,3,3,3,No,No,No,No,Yes,Yes,No,No,Yes,4,4,3.0,2,4,No,No,2,5,1,3,2,2,4,3,2,3,Yes,No,Yes,No,No,Yes,Yes,No,Yes,5,Yes,21092,19.2,67.3,"Eco-friendly is the future, we want to be early movers in our segment.",6,3,20,5,3.4,6,0.9800000000000004,48.99,87.13,10.0,6,29,Medium Value,Cold Lead
ECV2111,Café,Tier 2,South,2,48,50L - 2 Cr,Small,Yes,Owner,3,Medium,High,5.0,Always,Plastic,12192,Weekly,200,Multiple Small Suppliers,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,4,5,5,5,5,4,4,Yes,No,No,No,No,Yes,No,Yes,No,5,3,2.0,4,5,Yes,Yes,2,3,3,2,2,2,4,1,3,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,5,Yes,7788,14.6,64.1,We need eco-friendly packaging to meet customer expectations.,3,3,20,7,3.8,4,4.04,52.89,77.86,9.0,5,26,Medium Value,Warm Lead
ECV2112,Hotel,Tier 2,South,5,50,10 - 50 Cr,Medium,Yes,Chef / Kitchen Manager,1,High,Medium,10.0,Always,Paper / Cardboard,222721,Weekly,2954,Direct Manufacturer,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,4,3,5,4,5,4,5,Yes,No,No,Yes,No,No,Yes,Yes,No,5,3,3.0,3,3,No,Yes,3,4,2,5,2,3,4,2,3,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,4,Yes,247775,24.4,71.9,Open to discussion but cost-benefit needs to make sense for our scale.,7,4,24,8,3.4,3,1.7600000000000002,50.38,96.2,13.5,5,21,Medium Value,Warm Lead
ECV2113,FMCG / Food Processing,Tier 2,East,10,11,< 50L,Small,Yes,Procurement Head,1,High,Medium,10.0,Always,Plastic,86407,Daily,10687,Direct Manufacturer,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,4,2,3,5,3,3,4,No,No,Yes,Yes,Yes,No,Yes,No,Yes,4,5,3.0,2,4,No,Yes,1,3,4,2,4,5,5,3,4,3,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,4,Yes,60982,20.1,64.9,Bulk pricing and dependable delivery will be the deciding factor for us.,5,5,30,7,3.6,4,5.1899999999999995,48.84,91.57,11.5,6,22,Medium Value,Cold Lead
ECV2114,Other,Tier 1,South,11,75,2 - 10 Cr,Medium,Yes,Chef / Kitchen Manager,1,Medium,Medium,1.0,Sometimes,Plastic,37271,Bi-weekly,276,Distributor,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,4,4,4,3,3,3,5,No,Yes,Yes,No,No,No,Yes,No,Yes,3,2,4.0,3,2,Yes,No,3,3,2,4,3,5,3,3,3,3,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,No,27809,17.5,50.7,Need to see samples and understand the supply terms before committing.,3,4,26,8,2.8,4,2.0500000000000003,39.43,85.68,10.0,5,22,Medium Value,Cold Lead
ECV2115,Restaurant,Tier 2,South,15,36,10 - 50 Cr,Small,Yes,Procurement Head,2,Medium,Medium,20.0,Sometimes,Plastic,29319,Bi-weekly,272,Local Wholesaler,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,4,3,4,4,2,4,2,Yes,Yes,No,Yes,No,No,No,Yes,No,3,4,5.0,4,3,No,No,2,3,5,5,5,4,3,2,3,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1,No,25959,18.5,36.8,We tried paper containers but they leaked and customers complained.,5,4,30,7,3.8,6,5.85,47.94,88.0,12.5,6,27,Medium Value,Cold Lead
ECV2116,Restaurant,Tier 1,North,7,14,2 - 10 Cr,Small,No,Owner,2,Medium,Low,4.0,Rarely,Mixed (Plastic + Paper),26038,Bi-weekly,200,Direct Manufacturer,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,4,4,4,3,1,5,2,Yes,Yes,No,No,Yes,No,No,Yes,Yes,4,3,5.0,3,2,No,No,5,4,3,4,2,4,2,1,3,4,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,3,No,26929,17.2,55.1,Open to discussion but cost-benefit needs to make sense for our scale.,3,5,23,6,3.4,6,2.9800000000000004,44.6,83.17,10.0,1,28,Medium Value,Cold Lead
ECV2117,E-commerce Seller,Tier 1,Central,8,35,2 - 10 Cr,Small,Yes,Owner,1,High,High,9.0,Sometimes,Biodegradable (Partial),44262,Weekly,447,Local Wholesaler,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,5,5,5,5,2,2,3,No,Yes,Yes,No,No,No,No,No,No,3,5,2.0,4,5,Yes,Yes,4,4,3,1,3,3,4,3,3,1,Yes,Yes,Yes,No,No,Yes,Yes,No,No,4,Yes,33538,13.6,59.9,Sustainability is a big priority for our brand image this year.,4,2,21,5,3.8,3,4.140000000000001,51.64,84.89,6.0,5,23,Medium Value,Warm Lead
ECV2118,Cloud Kitchen,Tier 1,South,7,52,50L - 2 Cr,Medium,Yes,Chef / Kitchen Manager,3,Medium,Medium,13.0,Always,Aluminium / Foil,77038,Weekly,1564,Distributor,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,4,4,2,4,2,4,5,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,4,4,2.0,5,4,No,Yes,4,4,5,5,3,4,3,3,1,2,Yes,Yes,No,Yes,Yes,No,No,No,No,5,Yes,63495,11.6,72.9,"Our customers ask for sustainable packaging, so this is a serious option.",8,6,26,4,3.8,5,6.54,56.3,92.76,11.5,4,26,Medium Value,Warm Lead
ECV2119,FMCG / Food Processing,Tier 1,South,13,151,> 50 Cr,Medium,Yes,Chef / Kitchen Manager,3,Low,Medium,16.0,Sometimes,Paper / Cardboard,202480,Bi-weekly,1560,Direct Manufacturer,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,4,4,2,5,1,4,5,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,5,5,3.0,4,3,Yes,Yes,1,2,3,5,3,4,3,2,2,4,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,3,No,122530,22.0,70.0,Open to discussion but cost-benefit needs to make sense for our scale.,4,6,26,6,4.0,3,2.9000000000000004,59.86,95.53,12.0,4,23,Medium Value,Warm Lead
ECV2120,Retail Store,Tier 1,North,12,132,> 50 Cr,Medium,Yes,Chef / Kitchen Manager,3,Medium,High,20.0,Always,Paper / Cardboard,39527,Monthly,200,Online Marketplace,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,5,4,3,4,2,3,3,Yes,Yes,No,No,Yes,No,No,No,No,4,4,4.0,2,3,Yes,No,4,4,5,3,2,3,4,2,1,4,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,4,Yes,28778,19.2,61.6,"Our customers ask for sustainable packaging, so this is a serious option.",5,3,24,7,3.4,3,6.18,46.3,84.09,11.0,4,22,Medium Value,Cold Lead
ECV2121,Restaurant,Tier 3,East,3,26,50L - 2 Cr,Small,Yes,Owner,2,Low,Medium,16.0,Always,Paper / Cardboard,17979,Bi-weekly,200,Online Marketplace,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,5,5,3,3,5,5,4,Yes,Yes,No,No,No,No,No,No,No,4,5,3.0,3,4,Yes,Yes,1,5,3,5,3,5,4,2,2,3,Yes,Yes,No,No,No,Yes,Yes,No,Yes,3,No,13698,23.8,50.8,Open to discussion but cost-benefit needs to make sense for our scale.,5,2,27,5,3.8,4,3.12,45.76,80.58,12.0,5,26,Medium Value,Cold Lead
ECV2122,E-commerce Seller,Tier 2,West,11,38,2 - 10 Cr,Small,Yes,Chef / Kitchen Manager,3,Medium,Medium,19.0,Sometimes,Mixed (Plastic + Paper),54805,Daily,3461,Direct Manufacturer,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,4,4,4,4,2,5,4,Yes,No,No,Yes,Yes,No,No,No,Yes,4,4,4.0,3,4,Yes,Yes,3,4,3,4,4,5,4,1,2,4,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,4,Yes,48007,22.7,64.7,Looking for reliable suppliers with consistent quality and good lead times.,4,4,27,6,3.8,5,3.23,51.09,90.38,13.5,4,27,Medium Value,Warm Lead
ECV2123,Restaurant,Tier 2,North,13,18,2 - 10 Cr,Small,Yes,Operations Manager,1,High,Medium,10.0,Always,Plastic,22742,Weekly,444,Distributor,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,5,4,4,4,4,4,2,Yes,No,Yes,No,Yes,Yes,Yes,No,No,4,5,4.0,1,4,No,No,1,5,4,2,4,4,3,5,2,2,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,4,Yes,10946,30.7,57.2,"Eco-friendly is the future, we want to be early movers in our segment.",5,5,26,6,3.6,7,3.3300000000000005,50.44,88.22,7.0,6,31,Medium Value,Warm Lead
ECV2124,Café,Tier 1,North,13,60,> 50 Cr,Medium,Yes,Procurement Head,2,Medium,Medium,3.0,Always,Mixed (Plastic + Paper),66872,Bi-weekly,307,Local Wholesaler,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,4,4,3,5,2,2,4,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,5,4,4.0,2,4,No,No,3,4,3,5,4,3,4,3,2,2,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,5,Yes,56664,24.8,76.3,We need eco-friendly packaging to meet customer expectations.,7,7,26,6,3.8,5,3.02,58.13,91.77,11.0,6,25,Medium Value,Warm Lead
ECV2125,Hotel,Tier 2,North,8,28,10 - 50 Cr,Small,Yes,Owner,2,Medium,Low,18.0,Sometimes,Plastic,55218,Weekly,491,Direct Manufacturer,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,4,4,4,3,5,2,4,No,Yes,No,Yes,Yes,No,No,Yes,Yes,5,5,2.0,5,4,No,Yes,3,4,3,3,2,3,5,2,2,3,No,Yes,No,No,Yes,No,Yes,No,No,5,Yes,48982,19.0,83.9,"Eco-friendly is the future, we want to be early movers in our segment.",8,5,23,3,4.2,2,4.0,61.1,84.43,12.5,8,17,Medium Value,Warm Lead
ECV2126,Caterer,Tier 2,East,8,37,10 - 50 Cr,Small,No,Chef / Kitchen Manager,2,Low,Low,5.0,Sometimes,Paper / Cardboard,41968,Weekly,379,Local Wholesaler,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,5,5,4,5,4,3,2,No,Yes,Yes,Yes,No,Yes,No,Yes,No,3,2,3.0,3,4,Yes,Yes,3,2,4,4,5,2,5,5,1,4,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,1,No,29050,7.1,40.5,Quality of eco packaging we've tried before was inconsistent and disappointing.,3,5,30,6,3.0,3,6.49,34.77,80.51,14.5,1,24,Medium Value,Cold Lead
ECV2127,Retail Store,Tier 1,Central,6,106,10 - 50 Cr,Medium,Yes,Committee,3,Medium,High,14.0,Always,Mixed (Plastic + Paper),63691,Monthly,200,Local Wholesaler,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,5,4,3,3,2,5,5,No,Yes,No,No,No,No,Yes,Yes,No,3,4,3.0,3,3,Yes,No,2,3,3,4,3,3,3,3,2,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,4,Yes,42369,12.7,58.5,Open to switching if pricing is competitive and quality is proven.,6,3,24,8,3.2,5,3.8300000000000005,44.47,91.43,10.0,6,27,Medium Value,Cold Lead
ECV2128,Retail Store,Tier 2,South,7,11,50L - 2 Cr,Small,No,Owner,2,High,Medium,9.0,Sometimes,Plastic,28445,Monthly,200,Online Marketplace,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,5,4,1,5,2,3,2,Yes,No,Yes,No,Yes,No,Yes,No,No,1,3,4.0,2,2,No,No,4,5,2,4,3,4,4,1,1,5,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,1,No,17108,10.3,19.1,Lead times and minimum order quantities are usually a problem with eco suppliers.,1,4,24,7,2.4,5,3.17,29.91,81.79,13.0,4,27,Medium Value,Cold Lead
ECV2129,Other,Tier 2,South,20,133,> 50 Cr,Medium,No,Chef / Kitchen Manager,3,Low,Low,17.0,Always,Paper / Cardboard,63604,Daily,6602,Multiple Small Suppliers,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,4,5,3,3,2,4,3,Yes,No,No,No,No,Yes,Yes,Yes,Yes,3,4,3.0,5,4,Yes,No,3,4,4,4,4,2,4,1,2,4,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2,No,40027,17.2,48.6,We tried paper containers but they leaked and customers complained.,3,5,25,7,3.8,5,5.080000000000001,48.87,87.42,12.0,1,26,Medium Value,Cold Lead
ECV2130,Other,Tier 1,West,7,65,10 - 50 Cr,Medium,Yes,Procurement Head,3,High,High,12.0,Sometimes,Plastic,24902,Weekly,215,Direct Manufacturer,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,4,4,5,3,4,5,4,No,Yes,No,No,Yes,Yes,Yes,No,No,4,5,5.0,4,5,No,Yes,3,3,4,2,5,3,5,4,2,1,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,4,Yes,18515,19.4,56.3,Sustainability is a big priority for our brand image this year.,5,4,26,7,4.6,4,5.26,60.55,82.86,8.0,4,24,Medium Value,Warm Lead
ECV2131,Caterer,Tier 1,West,4,128,10 - 50 Cr,Medium,Yes,Owner,3,Medium,Medium,14.0,Sometimes,Aluminium / Foil,80040,Bi-weekly,362,Local Wholesaler,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,4,5,1,5,4,4,4,No,No,No,No,No,No,No,No,No,5,5,3.0,3,2,Yes,No,3,4,3,1,3,3,5,2,2,3,Yes,Yes,No,Yes,No,No,No,Yes,No,4,Yes,49195,15.2,70.4,"Our customers ask for sustainable packaging, so this is a serious option.",7,0,22,4,3.6,5,4.380000000000001,45.15,93.03,9.0,7,28,Medium Value,Cold Lead
ECV2132,Restaurant,Tier 2,South,8,85,10 - 50 Cr,Medium,Yes,Owner,2,Medium,Medium,21.0,Sometimes,Biodegradable (Partial),46803,Monthly,200,Local Wholesaler,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,4,4,5,5,4,3,4,Yes,No,No,No,No,No,No,No,No,3,3,2.0,4,5,Yes,Yes,2,5,5,3,5,4,3,1,3,4,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2,No,41962,8.7,47.3,Biodegradable options are too expensive for our margins right now.,6,1,28,7,3.4,5,6.83,39.3,89.28,10.0,6,26,Medium Value,Cold Lead
ECV2133,Retail Store,Tier 1,North,11,98,10 - 50 Cr,Medium,Yes,Chef / Kitchen Manager,4,Low,High,11.0,Sometimes,Mixed (Plastic + Paper),49135,Weekly,526,Local Wholesaler,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,4,5,3,4,3,2,2,Yes,Yes,No,No,No,No,Yes,No,No,5,5,2.0,5,2,Yes,Yes,4,4,4,4,3,4,4,2,4,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,4,Yes,29029,13.3,68.9,"Eco-friendly is the future, we want to be early movers in our segment.",4,3,29,9,3.8,4,5.470000000000001,47.36,87.62,12.0,5,23,Medium Value,Cold Lead
ECV2134,Other,Tier 1,South,13,46,2 - 10 Cr,Small,No,Owner,1,High,Medium,7.0,Always,Paper / Cardboard,17042,Daily,1298,Online Marketplace,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,5,5,5,3,1,4,2,No,No,Yes,Yes,No,No,No,Yes,Yes,4,4,3.0,1,4,Yes,No,4,5,3,2,1,2,3,2,2,4,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,5,Yes,12341,20.3,70.2,We need eco-friendly packaging to meet customer expectations.,6,4,19,6,3.2,2,3.0700000000000003,42.89,72.2,10.5,1,21,Low Value,Cold Lead
ECV2135,Cloud Kitchen,Tier 1,West,3,14,2 - 10 Cr,Small,Yes,Owner,1,Medium,Low,1.0,Always,Plastic,35682,Weekly,413,Direct Manufacturer,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,5,5,2,2,2,4,4,No,Yes,Yes,No,No,Yes,Yes,No,No,3,5,2.0,5,5,No,No,3,3,3,3,3,3,4,4,2,4,No,Yes,Yes,No,Yes,No,Yes,No,Yes,3,No,29362,20.0,52.5,"We are evaluating options, no immediate decision planned this quarter.",4,4,26,5,4.0,5,3.5,53.78,87.38,11.0,8,26,Medium Value,Warm Lead
ECV2136,Café,Tier 3,West,17,24,2 - 10 Cr,Small,Yes,Founder / Director,1,Medium,High,11.0,Sometimes,Mixed (Plastic + Paper),7852,Weekly,200,Online Marketplace,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,4,5,1,5,3,4,4,Yes,No,No,Yes,No,Yes,Yes,Yes,No,4,4,5.0,2,2,No,Yes,3,5,1,4,3,3,4,3,4,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,4,Yes,4320,18.8,49.5,We need eco-friendly packaging to meet customer expectations.,4,5,25,8,3.4,4,1.0200000000000002,47.56,74.78,12.5,9,26,Low Value,Cold Lead
ECV2137,Café,Tier 1,West,11,19,2 - 10 Cr,Small,Yes,Procurement Head,3,Low,High,11.0,Always,Biodegradable (Partial),17298,Weekly,312,Direct Manufacturer,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,5,5,3,5,3,2,4,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,4,5,5.0,1,2,Yes,Yes,3,4,3,3,5,2,4,2,3,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,5,Yes,10696,24.3,69.3,Bulk pricing and dependable delivery will be the deciding factor for us.,8,6,25,8,3.4,4,3.07,50.51,80.31,10.0,8,25,Medium Value,Warm Lead
ECV2138,Restaurant,Tier 1,West,17,3,2 - 10 Cr,Micro,Yes,Chef / Kitchen Manager,3,Low,Low,15.0,Always,Plastic,15722,Monthly,200,Distributor,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,4,4,3,5,2,3,3,Yes,Yes,Yes,No,No,No,Yes,No,Yes,3,3,3.0,5,5,Yes,No,4,2,4,5,2,3,4,4,2,3,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,2,No,10855,10.6,43.1,Considering this as part of our broader sustainability roadmap.,4,5,27,7,3.8,5,5.74,51.6,81.64,12.0,7,26,Medium Value,Warm Lead
ECV2139,Retail Store,Tier 1,South,2,105,10 - 50 Cr,Medium,No,Procurement Head,3,Low,Low,7.0,Sometimes,Plastic,40978,Weekly,582,Distributor,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,5,3,4,4,3,4,3,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,5,5,4.0,4,5,Yes,No,5,5,5,3,3,4,4,2,3,1,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,3,No,32814,24.2,58.9,Need to see samples and understand the supply terms before committing.,1,7,25,7,4.6,5,5.68,61.94,84.35,9.5,2,26,Medium Value,Warm Lead
